date,home_team,away_team,home_goals,away_goals,total_goals,over25,season,odds_over25_bet,odds_under25_bet,odds_over25_ref_close,odds_under25_ref_close,odds_over25_bet_close,odds_under25_bet_close,odds_over25,odds_under25,odds_over25_close,odds_under25_close,source_file
2023-12-27,Brentford,Wolves,1.0,4.0,5.0,1,2023-2024,2.03,1.87,2.06,1.79,2.08,1.73,2.03,1.87,2.06,1.79,E0(1).csv
2023-12-27,Chelsea,Crystal Palace,2.0,1.0,3.0,1,2023-2024,1.91,1.99,1.93,1.9,1.99,1.91,1.91,1.99,1.93,1.9,E0(1).csv
2023-12-27,Everton,Man City,1.0,3.0,4.0,1,2023-2024,1.73,2.08,1.91,1.92,1.95,1.95,1.73,2.08,1.91,1.92,E0(1).csv
2023-12-28,Arsenal,West Ham,0.0,2.0,2.0,0,2023-2024,1.57,2.35,1.55,2.48,1.57,2.35,1.57,2.35,1.55,2.48,E0(1).csv
2023-12-28,Brighton,Tottenham,4.0,2.0,6.0,1,2023-2024,1.44,2.7,1.43,2.84,1.44,2.7,1.44,2.7,1.43,2.84,E0(1).csv
2023-12-30,Aston Villa,Burnley,3.0,2.0,5.0,1,2023-2024,1.57,2.35,1.51,2.59,1.5,2.5,1.57,2.35,1.51,2.59,E0(1).csv
2023-12-30,Crystal Palace,Brentford,3.0,1.0,4.0,1,2023-2024,2.15,1.67,2.27,1.66,2.3,1.6,2.15,1.67,2.27,1.66,E0(1).csv
2023-12-30,Luton,Chelsea,2.0,3.0,5.0,1,2023-2024,1.65,2.2,1.6,2.39,1.57,2.35,1.65,2.2,1.6,2.39,E0(1).csv
2023-12-30,Man City,Sheffield United,2.0,0.0,2.0,0,2023-2024,1.3,3.5,1.32,3.37,1.3,3.5,1.3,3.5,1.32,3.37,E0(1).csv
2023-12-30,Nott'm Forest,Man United,2.0,1.0,3.0,1,2023-2024,1.73,2.08,1.73,2.14,1.73,2.08,1.73,2.08,1.73,2.14,E0(1).csv
2023-12-30,Wolves,Everton,3.0,0.0,3.0,1,2023-2024,2.05,1.75,2.12,1.75,2.1,1.7,2.05,1.75,2.12,1.75,E0(1).csv
2023-12-31,Fulham,Arsenal,2.0,1.0,3.0,1,2023-2024,1.73,2.08,1.81,2.04,1.85,2.05,1.73,2.08,1.81,2.04,E0(1).csv
2023-12-31,Tottenham,Bournemouth,3.0,1.0,4.0,1,2023-2024,1.4,2.88,1.33,3.41,1.3,3.5,1.4,2.88,1.33,3.41,E0(1).csv
2024-01-01,Liverpool,Newcastle,4.0,2.0,6.0,1,2023-2024,1.44,2.7,1.38,3.12,1.36,3.1,1.44,2.7,1.38,3.12,E0(1).csv
2024-01-02,West Ham,Brighton,0.0,0.0,0.0,0,2023-2024,1.6,2.3,1.67,2.25,1.7,2.1,1.6,2.3,1.67,2.25,E0(1).csv
2024-01-12,Burnley,Luton,1.0,1.0,2.0,0,2023-2024,1.99,1.91,1.97,1.87,2.06,1.84,1.99,1.91,1.97,1.87,E0(1).csv
2024-01-13,Chelsea,Fulham,1.0,0.0,1.0,0,2023-2024,1.62,2.25,1.71,2.16,1.7,2.1,1.62,2.25,1.71,2.16,E0(1).csv
2024-01-13,Newcastle,Man City,2.0,3.0,5.0,1,2023-2024,1.6,2.3,1.7,2.2,1.67,2.15,1.6,2.3,1.7,2.2,E0(1).csv
2024-01-14,Everton,Aston Villa,0.0,0.0,0.0,0,2023-2024,1.73,2.08,1.71,2.17,1.7,2.1,1.73,2.08,1.71,2.17,E0(1).csv
2024-01-14,Man United,Tottenham,2.0,2.0,4.0,1,2023-2024,1.48,2.6,1.47,2.72,1.48,2.6,1.48,2.6,1.47,2.72,E0(1).csv
2024-01-20,Arsenal,Crystal Palace,5.0,0.0,5.0,1,2023-2024,1.73,2.08,1.74,2.14,1.7,2.1,1.73,2.08,1.74,2.14,E0(1).csv
2024-01-20,Brentford,Nott'm Forest,3.0,2.0,5.0,1,2023-2024,1.86,2.04,1.89,1.94,1.95,1.95,1.86,2.04,1.89,1.94,E0(1).csv
2024-01-21,Bournemouth,Liverpool,0.0,4.0,4.0,1,2023-2024,1.44,2.7,1.42,2.9,1.4,2.88,1.44,2.7,1.42,2.9,E0(1).csv
2024-01-21,Sheffield United,West Ham,2.0,2.0,4.0,1,2023-2024,2.05,1.75,2.0,1.83,2.03,1.87,2.05,1.75,2.0,1.83,E0(1).csv
2024-01-22,Brighton,Wolves,0.0,0.0,0.0,0,2023-2024,1.62,2.25,1.62,2.32,1.62,2.25,1.62,2.25,1.62,2.32,E0(1).csv
2024-01-30,Aston Villa,Newcastle,1.0,3.0,4.0,1,2023-2024,1.5,2.5,1.56,2.47,1.57,2.35,1.5,2.5,1.56,2.47,E0(1).csv
2024-01-30,Crystal Palace,Sheffield United,3.0,2.0,5.0,1,2023-2024,2.08,1.73,2.0,1.85,2.07,1.83,2.08,1.73,2.0,1.85,E0(1).csv
2024-01-30,Fulham,Everton,0.0,0.0,0.0,0,2023-2024,2.05,1.75,2.16,1.72,2.15,1.67,2.05,1.75,2.16,1.72,E0(1).csv
2024-01-30,Luton,Brighton,4.0,0.0,4.0,1,2023-2024,1.65,2.2,1.67,2.24,1.67,2.15,1.65,2.2,1.67,2.24,E0(1).csv
2024-01-30,Nott'm Forest,Arsenal,1.0,2.0,3.0,1,2023-2024,1.62,2.25,1.73,2.15,1.75,2.05,1.62,2.25,1.73,2.15,E0(1).csv
2024-01-31,Liverpool,Chelsea,4.0,1.0,5.0,1,2023-2024,1.44,2.7,1.47,2.68,1.48,2.6,1.44,2.7,1.47,2.68,E0(1).csv
2024-01-31,Man City,Burnley,3.0,1.0,4.0,1,2023-2024,1.33,3.4,1.33,3.38,1.33,3.4,1.33,3.4,1.33,3.38,E0(1).csv
2024-01-31,Tottenham,Brentford,3.0,2.0,5.0,1,2023-2024,1.5,2.5,1.45,2.79,1.44,2.7,1.5,2.5,1.45,2.79,E0(1).csv
2024-02-01,West Ham,Bournemouth,1.0,1.0,2.0,0,2023-2024,1.62,2.25,1.76,2.1,1.75,2.05,1.62,2.25,1.76,2.1,E0(1).csv
2024-02-01,Wolves,Man United,3.0,4.0,7.0,1,2023-2024,1.75,2.05,1.87,1.98,1.9,2.0,1.75,2.05,1.87,1.98,E0(1).csv
2024-02-03,Brighton,Crystal Palace,4.0,1.0,5.0,1,2023-2024,1.73,2.08,2.01,1.84,2.06,1.84,1.73,2.08,2.01,1.84,E0(1).csv
2024-02-03,Burnley,Fulham,2.0,2.0,4.0,1,2023-2024,1.99,1.91,2.1,1.76,2.1,1.7,1.99,1.91,2.1,1.76,E0(1).csv
2024-02-03,Everton,Tottenham,2.0,2.0,4.0,1,2023-2024,1.62,2.25,1.63,2.29,1.62,2.25,1.62,2.25,1.63,2.29,E0(1).csv
2024-02-03,Newcastle,Luton,4.0,4.0,8.0,1,2023-2024,1.57,2.35,1.6,2.37,1.57,2.35,1.57,2.35,1.6,2.37,E0(1).csv
2024-02-03,Sheffield United,Aston Villa,0.0,5.0,5.0,1,2023-2024,1.62,2.25,1.66,2.27,1.65,2.2,1.62,2.25,1.66,2.27,E0(1).csv
2024-02-04,Arsenal,Liverpool,3.0,1.0,4.0,1,2023-2024,1.67,2.15,1.7,2.2,1.67,2.15,1.67,2.15,1.7,2.2,E0(1).csv
2024-02-04,Bournemouth,Nott'm Forest,1.0,1.0,2.0,0,2023-2024,1.65,2.2,1.59,2.4,1.57,2.35,1.65,2.2,1.59,2.4,E0(1).csv
2024-02-04,Chelsea,Wolves,2.0,4.0,6.0,1,2023-2024,1.7,2.1,1.6,2.37,1.57,2.35,1.7,2.1,1.6,2.37,E0(1).csv
2024-02-04,Man United,West Ham,3.0,0.0,3.0,1,2023-2024,1.6,2.3,1.59,2.4,1.57,2.35,1.6,2.3,1.59,2.4,E0(1).csv
2024-02-05,Brentford,Man City,1.0,3.0,4.0,1,2023-2024,1.57,2.35,1.51,2.61,1.5,2.5,1.57,2.35,1.51,2.61,E0(1).csv
2024-02-10,Fulham,Bournemouth,3.0,1.0,4.0,1,2023-2024,1.73,2.08,1.78,2.07,1.75,2.05,1.73,2.08,1.78,2.07,E0(1).csv
2024-02-10,Liverpool,Burnley,3.0,1.0,4.0,1,2023-2024,1.33,3.4,1.32,3.47,1.3,3.5,1.33,3.4,1.32,3.47,E0(1).csv
2024-02-10,Luton,Sheffield United,1.0,3.0,4.0,1,2023-2024,1.85,2.05,1.78,2.05,1.8,2.0,1.85,2.05,1.78,2.05,E0(1).csv
2024-02-10,Man City,Everton,2.0,0.0,2.0,0,2023-2024,1.44,2.7,1.49,2.66,1.48,2.6,1.44,2.7,1.49,2.66,E0(1).csv
2024-02-10,Nott'm Forest,Newcastle,2.0,3.0,5.0,1,2023-2024,1.7,2.1,1.64,2.3,1.62,2.25,1.7,2.1,1.64,2.3,E0(1).csv
2024-02-10,Tottenham,Brighton,2.0,1.0,3.0,1,2023-2024,1.4,2.88,1.34,3.34,1.33,3.4,1.4,2.88,1.34,3.34,E0(1).csv
2024-02-10,Wolves,Brentford,0.0,2.0,2.0,0,2023-2024,1.75,2.05,1.79,2.08,1.84,2.06,1.75,2.05,1.79,2.08,E0(1).csv
2024-02-11,Aston Villa,Man United,1.0,2.0,3.0,1,2023-2024,1.53,2.4,1.5,2.62,1.5,2.5,1.53,2.4,1.5,2.62,E0(1).csv
2024-02-11,West Ham,Arsenal,0.0,6.0,6.0,1,2023-2024,1.67,2.15,1.82,2.03,1.88,2.02,1.67,2.15,1.82,2.03,E0(1).csv
2024-02-12,Crystal Palace,Chelsea,1.0,3.0,4.0,1,2023-2024,1.86,2.04,1.83,2.02,1.86,2.04,1.86,2.04,1.83,2.02,E0(1).csv
2024-02-17,Brentford,Liverpool,1.0,4.0,5.0,1,2023-2024,1.48,2.6,1.45,2.78,1.44,2.7,1.48,2.6,1.45,2.78,E0(1).csv
2024-02-17,Burnley,Arsenal,0.0,5.0,5.0,1,2023-2024,1.57,2.35,1.57,2.45,1.53,2.4,1.57,2.35,1.57,2.45,E0(1).csv
2024-02-17,Fulham,Aston Villa,1.0,2.0,3.0,1,2023-2024,1.6,2.3,1.62,2.33,1.6,2.3,1.6,2.3,1.62,2.33,E0(1).csv
2024-02-17,Man City,Chelsea,1.0,1.0,2.0,0,2023-2024,1.44,2.7,1.35,3.28,1.33,3.4,1.44,2.7,1.35,3.28,E0(1).csv
2024-02-17,Newcastle,Bournemouth,2.0,2.0,4.0,1,2023-2024,1.48,2.6,1.53,2.53,1.53,2.4,1.48,2.6,1.53,2.53,E0(1).csv
2024-02-17,Nott'm Forest,West Ham,2.0,0.0,2.0,0,2023-2024,1.89,2.01,1.87,1.97,1.86,2.04,1.89,2.01,1.87,1.97,E0(1).csv
2024-02-17,Tottenham,Wolves,1.0,2.0,3.0,1,2023-2024,1.44,2.7,1.4,3.0,1.4,2.88,1.44,2.7,1.4,3.0,E0(1).csv
2024-02-18,Luton,Man United,1.0,2.0,3.0,1,2023-2024,1.57,2.35,1.53,2.54,1.5,2.5,1.57,2.35,1.53,2.54,E0(1).csv
2024-02-18,Sheffield United,Brighton,0.0,5.0,5.0,1,2023-2024,1.57,2.35,1.58,2.43,1.57,2.35,1.57,2.35,1.58,2.43,E0(1).csv
2024-02-19,Everton,Crystal Palace,1.0,1.0,2.0,0,2023-2024,2.1,1.7,2.33,1.62,2.3,1.6,2.1,1.7,2.33,1.62,E0(1).csv
2024-02-20,Man City,Brentford,1.0,0.0,1.0,0,2023-2024,1.33,3.4,1.37,3.16,1.36,3.1,1.33,3.4,1.37,3.16,E0(1).csv
2024-02-21,Liverpool,Luton,4.0,1.0,5.0,1,2023-2024,1.3,3.5,1.37,3.16,1.36,3.1,1.3,3.5,1.37,3.16,E0(1).csv
2024-02-24,Arsenal,Newcastle,4.0,1.0,5.0,1,2023-2024,1.48,2.6,1.46,2.76,1.44,2.7,1.48,2.6,1.46,2.76,E0(1).csv
2024-02-24,Aston Villa,Nott'm Forest,4.0,2.0,6.0,1,2023-2024,1.57,2.35,1.51,2.56,1.5,2.5,1.57,2.35,1.51,2.56,E0(1).csv
2024-02-24,Bournemouth,Man City,0.0,1.0,1.0,0,2023-2024,1.48,2.6,1.49,2.65,1.48,2.6,1.48,2.6,1.49,2.65,E0(1).csv
2024-02-24,Brighton,Everton,1.0,1.0,2.0,0,2023-2024,1.65,2.2,1.63,2.32,1.6,2.3,1.65,2.2,1.63,2.32,E0(1).csv
2024-02-24,Crystal Palace,Burnley,3.0,0.0,3.0,1,2023-2024,2.1,1.7,2.15,1.73,2.1,1.7,2.1,1.7,2.15,1.73,E0(1).csv
2024-02-24,Man United,Fulham,1.0,2.0,3.0,1,2023-2024,1.57,2.35,1.55,2.48,1.53,2.4,1.57,2.35,1.55,2.48,E0(1).csv
2024-02-25,Wolves,Sheffield United,1.0,0.0,1.0,0,2023-2024,1.65,2.2,1.73,2.1,1.73,2.08,1.65,2.2,1.73,2.1,E0(1).csv
2024-02-26,West Ham,Brentford,4.0,2.0,6.0,1,2023-2024,1.7,2.1,1.77,2.06,1.75,2.05,1.7,2.1,1.77,2.06,E0(1).csv
2024-03-02,Brentford,Chelsea,2.0,2.0,4.0,1,2023-2024,1.53,2.4,1.63,2.32,1.62,2.25,1.53,2.4,1.63,2.32,E0(1).csv
2024-03-02,Everton,West Ham,1.0,3.0,4.0,1,2023-2024,1.92,1.98,1.9,1.92,1.95,1.95,1.92,1.98,1.9,1.92,E0(1).csv
2024-03-02,Fulham,Brighton,3.0,0.0,3.0,1,2023-2024,1.62,2.25,1.79,2.04,1.89,2.01,1.62,2.25,1.79,2.04,E0(1).csv
2024-03-02,Luton,Aston Villa,2.0,3.0,5.0,1,2023-2024,1.44,2.7,1.44,2.74,1.44,2.7,1.44,2.7,1.44,2.74,E0(1).csv
2024-03-02,Newcastle,Wolves,3.0,0.0,3.0,1,2023-2024,1.57,2.35,1.54,2.52,1.53,2.4,1.57,2.35,1.54,2.52,E0(1).csv
2024-03-02,Nott'm Forest,Liverpool,0.0,1.0,1.0,0,2023-2024,1.48,2.6,1.53,2.54,1.53,2.4,1.48,2.6,1.53,2.54,E0(1).csv
2024-03-02,Tottenham,Crystal Palace,3.0,1.0,4.0,1,2023-2024,1.53,2.4,1.5,2.62,1.48,2.6,1.53,2.4,1.5,2.62,E0(1).csv
2024-03-03,Burnley,Bournemouth,0.0,2.0,2.0,0,2023-2024,1.7,2.1,1.66,2.23,1.67,2.15,1.7,2.1,1.66,2.23,E0(1).csv
2024-03-03,Man City,Man United,3.0,1.0,4.0,1,2023-2024,1.36,3.1,1.36,3.17,1.36,3.1,1.36,3.1,1.36,3.17,E0(1).csv
2024-03-04,Sheffield United,Arsenal,0.0,6.0,6.0,1,2023-2024,1.4,2.88,1.51,2.58,1.53,2.4,1.4,2.88,1.51,2.58,E0(1).csv
2024-03-09,Arsenal,Brentford,2.0,1.0,3.0,1,2023-2024,1.44,2.7,1.42,2.91,1.4,2.88,1.44,2.7,1.42,2.91,E0(1).csv
2024-03-09,Bournemouth,Sheffield United,2.0,2.0,4.0,1,2023-2024,1.53,2.4,1.44,2.82,1.4,2.88,1.53,2.4,1.44,2.82,E0(1).csv
2024-03-09,Crystal Palace,Luton,1.0,1.0,2.0,0,2023-2024,1.75,2.05,1.83,2.02,1.85,2.05,1.75,2.05,1.83,2.02,E0(1).csv
2024-03-09,Man United,Everton,2.0,0.0,2.0,0,2023-2024,1.67,2.15,1.74,2.14,1.73,2.08,1.67,2.15,1.74,2.14,E0(1).csv
2024-03-09,Wolves,Fulham,2.0,1.0,3.0,1,2023-2024,1.95,1.95,1.9,1.94,1.91,1.99,1.95,1.95,1.9,1.94,E0(1).csv
2024-03-10,Aston Villa,Tottenham,0.0,4.0,4.0,1,2023-2024,1.36,3.1,1.38,3.06,1.36,3.1,1.36,3.1,1.38,3.06,E0(1).csv
2024-03-10,Brighton,Nott'm Forest,1.0,0.0,1.0,0,2023-2024,1.62,2.25,1.59,2.4,1.57,2.35,1.62,2.25,1.59,2.4,E0(1).csv
2024-03-10,Liverpool,Man City,1.0,1.0,2.0,0,2023-2024,1.5,2.5,1.47,2.71,1.48,2.6,1.5,2.5,1.47,2.71,E0(1).csv
2024-03-10,West Ham,Burnley,2.0,2.0,4.0,1,2023-2024,1.7,2.1,1.81,2.05,1.85,2.05,1.7,2.1,1.81,2.05,E0(1).csv
2024-03-11,Chelsea,Newcastle,3.0,2.0,5.0,1,2023-2024,1.44,2.7,1.44,2.83,1.44,2.7,1.44,2.7,1.44,2.83,E0(1).csv
2024-03-13,Bournemouth,Luton,4.0,3.0,7.0,1,2023-2024,1.44,2.7,1.4,2.99,1.4,2.88,1.44,2.7,1.4,2.99,E0(1).csv
2024-03-16,Burnley,Brentford,2.0,1.0,3.0,1,2023-2024,1.75,2.05,1.74,2.13,1.7,2.1,1.75,2.05,1.74,2.13,E0(1).csv
2024-03-16,Fulham,Tottenham,3.0,0.0,3.0,1,2023-2024,1.48,2.6,1.47,2.72,1.44,2.7,1.48,2.6,1.47,2.72,E0(1).csv
2024-03-16,Luton,Nott'm Forest,1.0,1.0,2.0,0,2023-2024,1.67,2.15,1.68,2.23,1.7,2.1,1.67,2.15,1.68,2.23,E0(1).csv
2024-03-17,West Ham,Aston Villa,1.0,1.0,2.0,0,2023-2024,1.57,2.35,1.58,2.39,1.57,2.35,1.57,2.35,1.58,2.39,E0(1).csv
2024-03-30,Aston Villa,Wolves,2.0,0.0,2.0,0,2023-2024,1.57,2.35,1.64,2.28,1.62,2.25,1.57,2.35,1.64,2.28,E0(1).csv
2024-03-30,Bournemouth,Everton,2.0,1.0,3.0,1,2023-2024,1.7,2.1,1.66,2.26,1.62,2.25,1.7,2.1,1.66,2.26,E0(1).csv
2024-03-30,Brentford,Man United,1.0,1.0,2.0,0,2023-2024,1.53,2.4,1.44,2.84,1.44,2.7,1.53,2.4,1.44,2.84,E0(1).csv
2024-03-30,Chelsea,Burnley,2.0,2.0,4.0,1,2023-2024,1.48,2.6,1.4,3.02,1.36,3.1,1.48,2.6,1.4,3.02,E0(1).csv
2024-03-30,Newcastle,West Ham,4.0,3.0,7.0,1,2023-2024,1.5,2.5,1.48,2.68,1.48,2.6,1.5,2.5,1.48,2.68,E0(1).csv
2024-03-30,Nott'm Forest,Crystal Palace,1.0,1.0,2.0,0,2023-2024,2.08,1.73,2.07,1.79,2.08,1.82,2.08,1.73,2.07,1.79,E0(1).csv
2024-03-30,Sheffield United,Fulham,3.0,3.0,6.0,1,2023-2024,1.65,2.2,1.72,2.16,1.73,2.08,1.65,2.2,1.72,2.16,E0(1).csv
2024-03-30,Tottenham,Luton,2.0,1.0,3.0,1,2023-2024,1.25,4.0,1.21,4.36,1.22,4.2,1.25,4.0,1.21,4.36,E0(1).csv
2024-03-31,Liverpool,Brighton,2.0,1.0,3.0,1,2023-2024,1.36,3.1,1.3,3.61,1.3,3.5,1.36,3.1,1.3,3.61,E0(1).csv
2024-03-31,Man City,Arsenal,0.0,0.0,0.0,0,2023-2024,1.7,2.1,1.81,2.04,1.8,2.0,1.7,2.1,1.81,2.04,E0(1).csv
2024-04-02,Bournemouth,Crystal Palace,1.0,0.0,1.0,0,2023-2024,1.73,2.1,1.76,2.09,1.73,2.1,1.73,2.1,1.76,2.09,E0(1).csv
2024-04-02,Burnley,Wolves,1.0,1.0,2.0,0,2023-2024,1.84,2.06,1.86,1.99,1.85,2.05,1.84,2.06,1.86,1.99,E0(1).csv
2024-04-02,Newcastle,Everton,1.0,1.0,2.0,0,2023-2024,1.67,2.2,1.68,2.22,1.67,2.2,1.67,2.2,1.68,2.22,E0(1).csv
2024-04-02,Nott'm Forest,Fulham,3.0,1.0,4.0,1,2023-2024,1.8,2.0,1.84,2.0,1.85,2.05,1.8,2.0,1.84,2.0,E0(1).csv
2024-04-02,West Ham,Tottenham,1.0,1.0,2.0,0,2023-2024,1.33,3.4,1.4,2.98,1.4,3.0,1.33,3.4,1.4,2.98,E0(1).csv
2024-04-03,Arsenal,Luton,2.0,0.0,2.0,0,2023-2024,1.25,4.0,1.31,3.51,1.3,3.5,1.25,4.0,1.31,3.51,E0(1).csv
2024-04-03,Brentford,Brighton,0.0,0.0,0.0,0,2023-2024,1.57,2.38,1.54,2.51,1.57,2.38,1.57,2.38,1.54,2.51,E0(1).csv
2024-04-03,Man City,Aston Villa,4.0,1.0,5.0,1,2023-2024,1.4,3.0,1.44,2.81,1.44,2.75,1.4,3.0,1.44,2.81,E0(1).csv
2024-04-04,Chelsea,Man United,4.0,3.0,7.0,1,2023-2024,1.4,3.0,1.41,2.97,1.4,3.0,1.4,3.0,1.41,2.97,E0(1).csv
2024-04-04,Liverpool,Sheffield United,3.0,1.0,4.0,1,2023-2024,1.2,4.5,1.16,5.08,1.17,5.0,1.2,4.5,1.16,5.08,E0(1).csv
2024-04-06,Aston Villa,Brentford,3.0,3.0,6.0,1,2023-2024,1.53,2.5,1.6,2.38,1.57,2.38,1.53,2.5,1.6,2.38,E0(1).csv
2024-04-06,Brighton,Arsenal,0.0,3.0,3.0,1,2023-2024,1.62,2.3,1.65,2.29,1.62,2.3,1.62,2.3,1.65,2.29,E0(1).csv
2024-04-06,Crystal Palace,Man City,2.0,4.0,6.0,1,2023-2024,1.67,2.2,1.68,2.23,1.67,2.2,1.67,2.2,1.68,2.23,E0(1).csv
2024-04-06,Everton,Burnley,1.0,0.0,1.0,0,2023-2024,1.8,2.0,1.79,2.05,1.8,2.0,1.8,2.0,1.79,2.05,E0(1).csv
2024-04-06,Fulham,Newcastle,0.0,1.0,1.0,0,2023-2024,1.5,2.63,1.59,2.38,1.62,2.3,1.5,2.63,1.59,2.38,E0(1).csv
2024-04-06,Luton,Bournemouth,2.0,1.0,3.0,1,2023-2024,1.5,2.63,1.53,2.55,1.53,2.5,1.5,2.63,1.53,2.55,E0(1).csv
2024-04-06,Wolves,West Ham,1.0,2.0,3.0,1,2023-2024,1.8,2.0,1.87,1.97,1.9,2.0,1.8,2.0,1.87,1.97,E0(1).csv
2024-04-07,Man United,Liverpool,2.0,2.0,4.0,1,2023-2024,1.33,3.4,1.31,3.53,1.3,3.5,1.33,3.4,1.31,3.53,E0(1).csv
2024-04-07,Sheffield United,Chelsea,2.0,2.0,4.0,1,2023-2024,1.4,3.0,1.4,3.02,1.4,3.0,1.4,3.0,1.4,3.02,E0(1).csv
2024-04-07,Tottenham,Nott'm Forest,3.0,1.0,4.0,1,2023-2024,1.4,3.0,1.4,2.99,1.4,3.0,1.4,3.0,1.4,2.99,E0(1).csv
2024-04-13,Bournemouth,Man United,2.0,2.0,4.0,1,2023-2024,1.44,2.75,1.38,3.04,1.36,3.2,1.44,2.75,1.38,3.04,E0(1).csv
2024-04-13,Brentford,Sheffield United,2.0,0.0,2.0,0,2023-2024,1.53,2.5,1.5,2.62,1.5,2.63,1.53,2.5,1.5,2.62,E0(1).csv
2024-04-13,Burnley,Brighton,1.0,1.0,2.0,0,2023-2024,1.67,2.2,1.57,2.46,1.53,2.5,1.67,2.2,1.57,2.46,E0(1).csv
2024-04-13,Man City,Luton,5.0,1.0,6.0,1,2023-2024,1.29,3.75,1.22,4.3,1.22,4.33,1.29,3.75,1.22,4.3,E0(1).csv
2024-04-13,Newcastle,Tottenham,4.0,0.0,4.0,1,2023-2024,1.36,3.2,1.35,3.29,1.33,3.4,1.36,3.2,1.35,3.29,E0(1).csv
2024-04-13,Nott'm Forest,Wolves,2.0,2.0,4.0,1,2023-2024,1.86,2.04,1.93,1.91,1.95,1.95,1.86,2.04,1.93,1.91,E0(1).csv
2024-04-14,Arsenal,Aston Villa,0.0,2.0,2.0,0,2023-2024,1.5,2.63,1.43,2.87,1.4,3.0,1.5,2.63,1.43,2.87,E0(1).csv
2024-04-14,Liverpool,Crystal Palace,0.0,1.0,1.0,0,2023-2024,1.4,3.0,1.3,3.56,1.3,3.5,1.4,3.0,1.3,3.56,E0(1).csv
2024-04-14,West Ham,Fulham,0.0,2.0,2.0,0,2023-2024,1.67,2.2,1.67,2.22,1.67,2.2,1.67,2.2,1.67,2.22,E0(1).csv
2024-04-15,Chelsea,Everton,6.0,0.0,6.0,1,2023-2024,1.53,2.5,1.63,2.31,1.62,2.3,1.53,2.5,1.63,2.31,E0(1).csv
2024-04-20,Luton,Brentford,1.0,5.0,6.0,1,2023-2024,1.57,2.38,1.71,2.19,1.73,2.1,1.57,2.38,1.71,2.19,E0(1).csv
2024-04-20,Sheffield United,Burnley,1.0,4.0,5.0,1,2023-2024,1.67,2.2,1.75,2.12,1.73,2.1,1.67,2.2,1.75,2.12,E0(1).csv
2024-04-20,Wolves,Arsenal,0.0,2.0,2.0,0,2023-2024,1.62,2.3,1.58,2.42,1.57,2.38,1.62,2.3,1.58,2.42,E0(1).csv
2024-04-21,Aston Villa,Bournemouth,3.0,1.0,4.0,1,2023-2024,1.44,2.75,1.49,2.67,1.5,2.63,1.44,2.75,1.49,2.67,E0(1).csv
2024-04-21,Crystal Palace,West Ham,5.0,2.0,7.0,1,2023-2024,1.8,2.0,1.82,2.01,1.87,2.03,1.8,2.0,1.82,2.01,E0(1).csv
2024-04-21,Everton,Nott'm Forest,2.0,0.0,2.0,0,2023-2024,1.93,1.97,2.09,1.76,2.1,1.73,1.93,1.97,2.09,1.76,E0(1).csv
2024-04-21,Fulham,Liverpool,1.0,3.0,4.0,1,2023-2024,1.44,2.75,1.45,2.77,1.44,2.75,1.44,2.75,1.45,2.77,E0(1).csv
2024-04-23,Arsenal,Chelsea,5.0,0.0,5.0,1,2023-2024,1.53,2.5,1.56,2.46,1.57,2.38,1.53,2.5,1.56,2.46,E0(1).csv
2024-04-24,Crystal Palace,Newcastle,2.0,0.0,2.0,0,2023-2024,1.57,2.38,1.65,2.28,1.67,2.2,1.57,2.38,1.65,2.28,E0(1).csv
2024-04-24,Everton,Liverpool,2.0,0.0,2.0,0,2023-2024,1.53,2.5,1.49,2.62,1.5,2.63,1.53,2.5,1.49,2.62,E0(1).csv
2024-04-24,Man United,Sheffield United,4.0,2.0,6.0,1,2023-2024,1.36,3.2,1.32,3.43,1.33,3.4,1.36,3.2,1.32,3.43,E0(1).csv
2024-04-24,Wolves,Bournemouth,0.0,1.0,1.0,0,2023-2024,1.67,2.2,1.66,2.25,1.67,2.2,1.67,2.2,1.66,2.25,E0(1).csv
2024-04-25,Brighton,Man City,0.0,4.0,4.0,1,2023-2024,1.5,2.63,1.41,2.95,1.36,3.2,1.5,2.63,1.41,2.95,E0(1).csv
2024-04-27,Aston Villa,Chelsea,2.0,2.0,4.0,1,2023-2024,1.44,2.75,1.43,2.86,1.44,2.75,1.44,2.75,1.43,2.86,E0(1).csv
2024-04-27,Everton,Brentford,1.0,0.0,1.0,0,2023-2024,1.87,2.03,1.89,1.93,1.89,2.01,1.87,2.03,1.89,1.93,E0(1).csv
2024-04-27,Fulham,Crystal Palace,1.0,1.0,2.0,0,2023-2024,1.73,2.1,1.87,1.97,1.98,1.92,1.73,2.1,1.87,1.97,E0(1).csv
2024-04-27,Man United,Burnley,1.0,1.0,2.0,0,2023-2024,1.36,3.2,1.31,3.54,1.29,3.75,1.36,3.2,1.31,3.54,E0(1).csv
2024-04-27,Newcastle,Sheffield United,5.0,1.0,6.0,1,2023-2024,1.33,3.4,1.3,3.57,1.29,3.75,1.33,3.4,1.3,3.57,E0(1).csv
2024-04-27,West Ham,Liverpool,2.0,2.0,4.0,1,2023-2024,1.36,3.2,1.37,3.14,1.36,3.2,1.36,3.2,1.37,3.14,E0(1).csv
2024-04-27,Wolves,Luton,2.0,1.0,3.0,1,2023-2024,1.62,2.3,1.64,2.29,1.67,2.2,1.62,2.3,1.64,2.29,E0(1).csv
